Date,ABG.JO,AGL.JO,ANG.JO,DSY.JO,FSR.JO,GFI.JO,IMP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,PIK.JO,PRX.JO,REM.JO,SBK.JO,SLM.JO,SOL.JO,SPP.JO,TFG.JO,TKG.JO,VOD.JO,WHL.JO
2019-10-08,14803.837890625,33119.24609375,31532.85546875,11582.40625,6262.19091796875,8366.59765625,10321.60546875,15783.4130859375,9450.4638671875,22081.259765625,45167.0859375,6179.40087890625,49497.2421875,11591.5439453125,17059.765625,7498.01953125,26935.30859375,19376.7109375,14285.8955078125,7149.4267578125,11897.529296875,5449.345703125
2019-10-09,15062.8193359375,33423.890625,32426.23046875,11675.3623046875,6257.20751953125,8568.177734375,10543.9931640625,15432.2509765625,9429.5048828125,22132.05859375,44801.16015625,6117.486328125,49253.16015625,11542.1728515625,17042.82421875,7456.1591796875,26586.74609375,19052.1875,13765.5,7216.37451171875,11880.59375,5395.45068359375
2019-10-10,15464.2431640625,34928.55078125,31477.896484375,11978.2158203125,6433.62109375,8423.478515625,10454.2421875,15636.7626953125,9448.4697265625,22843.19921875,45192.0859375,6181.39794921875,49137.1015625,11743.234375,17533.978515625,7620.61083984375,27755.283203125,19118.091796875,13985.9033203125,7064.4931640625,12057.9150390625,5461.322265625
2019-10-11,15937.3837890625,35906.9296875,29593.21875,12255.0830078125,6611.0322265625,8073.20703125,10271.7431640625,16050.7763671875,9400.5576171875,23615.095703125,45361.859375,6018.62451171875,49110.4921875,12095.990234375,17960.376953125,7754.166015625,28280.62890625,19145.052734375,14401.345703125,7070.48828125,12277.0791015625,5531.18505859375
2019-10-14,15666.4482421875,35086.73828125,30079.876953125,12202.107421875,6646.9130859375,8358.61328125,10089.2451171875,15660.705078125,9371.611328125,23617.08984375,45356.05859375,5980.67724609375,48977.8984375,12184.0,17879.6796875,7736.2265625,27427.6953125,18737.64453125,14296.3896484375,6876.6396484375,12316.9248046875,5432.37939453125
2019-10-15,15810.8798828125,35384.55078125,29379.369140625,12037.1875,6659.86865234375,8250.8388671875,10155.0625,15801.37109375,9297.7490234375,23824.2578125,45372.05859375,5939.734375,49516.51171875,12332.1123046875,17919.529296875,7838.884765625,28757.033203125,18731.654296875,14553.525390625,6789.70703125,12330.8720703125,5469.306640625
2019-10-16,16013.0859375,35657.9453125,29997.9375,12380.021484375,6733.6240234375,8239.861328125,10152.072265625,16061.7490234375,9399.5595703125,23908.916015625,46072.33203125,6002.6474609375,50008.8046875,12551.7822265625,18106.8203125,7935.56201171875,28382.5,19072.158203125,14794.9189453125,7033.51708984375,12590.8759765625,5489.26708984375
2019-10-17,15842.7548828125,35203.90625,30041.900390625,12421.001953125,6703.72412109375,8136.07666015625,10394.40625,16047.783203125,9281.7783203125,23933.814453125,46381.87890625,6078.541015625,50344.640625,12523.8740234375,18113.79296875,7963.46923828125,28442.42578125,19160.03125,14747.689453125,6932.59619140625,12580.916015625,5549.14990234375
2019-10-18,15748.126953125,35385.51953125,30648.478515625,12261.080078125,6577.14404296875,8251.8359375,10224.8720703125,15847.2607421875,9347.65625,23798.359375,45978.5546875,6131.46728515625,50322.62109375,12440.8740234375,17852.775390625,7939.54931640625,28078.880859375,19215.947265625,14640.9853515625,6816.68603515625,12527.1220703125,5564.12109375
2019-10-21,15976.23046875,36476.18359375,30745.41015625,12257.08203125,6665.849609375,8313.70703125,10174.01171875,15759.46875,9447.470703125,23967.6796875,45771.984375,6141.4541015625,49894.10546875,12641.9365234375,17912.552734375,8075.09765625,28795.982421875,18972.30078125,14772.1787109375,6885.63232421875,12695.4775390625,5589.0732421875
2019-10-22,16345.77734375,36100.26171875,29835.048828125,12497.96484375,6807.37890625,7976.4091796875,9892.78515625,16897.759765625,9545.2890625,24314.287109375,45232.08203125,6788.5537109375,49389.8828125,12755.7060546875,18065.974609375,8167.78759765625,26688.62109375,19999.802734375,15509.4765625,6915.609375,13026.2158203125,5866.52978515625
2019-10-23,16230.2333984375,36503.5234375,31484.890625,12318.0517578125,6751.5634765625,8332.66796875,10144.09375,16410.91796875,9572.2392578125,23958.716796875,42822.50390625,6910.38330078125,46816.49609375,12657.6787109375,17434.353515625,8136.890625,26729.568359375,20175.548828125,15300.4443359375,6957.576171875,13109.8955078125,5747.76220703125
2019-10-24,15957.3056640625,36359.9921875,32176.400390625,12344.0400390625,6652.89208984375,8530.2578125,10180.9931640625,16197.4267578125,9542.2958984375,23689.796875,43042.46484375,6820.50927734375,47217.02734375,12450.1787109375,17063.748046875,8095.03076171875,26648.669921875,20039.74609375,15402.7744140625,6924.60205078125,12829.96484375,5790.677734375
2019-10-25,15840.7626953125,36731.03515625,32524.16015625,12194.1123046875,6644.9189453125,8644.0205078125,10271.7431640625,16193.4365234375,9424.513671875,23175.859375,41842.671875,6664.7255859375,46242.08203125,12345.7119140625,17316.794921875,8025.26318359375,26692.615234375,19865.0,15365.1650390625,6711.767578125,12814.025390625,5724.806640625
2019-10-28,16108.7099609375,37228.03125,30293.724609375,12625.904296875,6745.58447265625,8420.4853515625,10316.6181640625,16430.873046875,9410.5390625,23578.24609375,41910.86328125,6738.62255859375,46645.36328125,12662.6875,17718.287109375,8120.9443359375,29836.68359375,19986.822265625,15454.376953125,6676.794921875,13160.697265625,5717.8203125
2019-10-29,16021.0546875,37606.87890625,29177.51171875,12430.9970703125,6751.5634765625,8233.8720703125,9952.6201171875,16258.2802734375,9462.4423828125,23471.673828125,41792.6875,6687.69287109375,46797.2265625,12671.2744140625,17892.626953125,8081.07763671875,29838.681640625,20192.525390625,15471.8662109375,6934.59423828125,13141.7724609375,5728.79833984375
2019-10-30,15508.0703125,37552.20703125,30748.408203125,11841.283203125,6578.140625,8774.7470703125,10316.6181640625,15986.927734375,9340.6689453125,22837.220703125,42184.6171875,6547.888671875,47256.02734375,12470.92578125,17394.5078125,7862.8046875,28684.125,19612.37109375,15010.07421875,6832.673828125,12837.93359375,5646.958984375
2019-10-31,15427.38671875,37748.4609375,33015.81640625,12020.1953125,6508.37255859375,9274.7080078125,10356.5087890625,15942.03515625,9341.66796875,22826.267578125,42905.09375,6600.81494140625,48218.58203125,12397.943359375,17281.92578125,7930.5791015625,27392.740234375,20273.404296875,15218.2294921875,6908.6142578125,13134.7998046875,5737.78173828125
2019-11-01,15416.4296875,38535.453125,32400.24609375,11916.2451171875,6497.40966796875,9144.978515625,10729.4853515625,15812.3447265625,9462.4423828125,22822.28125,43052.46484375,6605.80810546875,47784.5625,12240.525390625,17254.033203125,7957.4892578125,27527.5703125,20202.5078125,15263.7099609375,6894.62548828125,13312.1220703125,5697.85888671875
2019-11-04,15698.3232421875,38742.46484375,31379.9609375,12542.9423828125,6656.87890625,8861.568359375,10262.7666015625,16049.7783203125,9465.4375,23269.484375,43472.390625,6913.3798828125,47256.02734375,12543.91015625,17654.525390625,8068.12060546875,28029.94140625,20377.25390625,15196.365234375,6750.73779296875,13296.1826171875,5754.74853515625
2019-11-05,15993.1640625,38519.8359375,29174.51171875,12946.7470703125,6812.36279296875,8404.517578125,10101.2109375,16235.3359375,9624.1435546875,23750.552734375,43684.15234375,6962.3115234375,47186.2890625,12843.71484375,17854.771484375,8307.322265625,29052.6640625,20281.39453125,14955.8486328125,6247.13037109375,13509.3701171875,5949.3671875
2019-11-06,16103.73046875,38567.6875,29212.484375,13137.65625,6881.1337890625,8321.6904296875,10770.3701171875,16480.751953125,9725.9541015625,24129.033203125,43922.3046875,7131.07666015625,47462.484375,12879.4931640625,18009.189453125,8354.1669921875,29304.34765625,20524.037109375,15011.8232421875,6395.0146484375,13523.314453125,6015.23876953125
2019-11-07,16304.939453125,38670.20703125,28956.662109375,12867.7861328125,6830.30322265625,8143.06298828125,10708.5400390625,16352.060546875,9728.94921875,24289.38671875,43992.3046875,6927.35986328125,47217.02734375,12933.1572265625,17886.646484375,8275.4287109375,29700.853515625,20309.3515625,14581.513671875,6295.0927734375,13544.234375,5951.36376953125
2019-11-08,16197.3603515625,38132.1953125,28280.140625,12754.8408203125,6812.36279296875,7629.130859375,10605.82421875,16095.6689453125,9663.0703125,24167.873046875,42992.47265625,6870.439453125,47026.625,12941.7431640625,17599.734375,8174.7646484375,29500.103515625,20118.630859375,14024.3857421875,6195.17041015625,13448.6005859375,5948.3701171875
2019-11-11,16129.6279296875,37512.16796875,28352.0859375,12661.8857421875,6784.455078125,7638.1123046875,10325.59375,15636.7626953125,9759.890625,23849.15625,42627.140625,6850.46728515625,46807.77734375,12978.951171875,17473.20703125,8073.10400390625,29362.275390625,19761.15234375,13731.392578125,6195.17041015625,13399.7861328125,5830.6005859375
2019-11-12,16131.6201171875,37785.56640625,28274.142578125,12967.73828125,6865.18701171875,7582.228515625,10762.3916015625,15669.68359375,9881.6650390625,23784.416015625,43092.45703125,6860.453125,46705.92578125,13083.41796875,17608.6953125,8132.904296875,29332.3125,19772.13671875,13745.384765625,6608.84814453125,13473.50390625,5763.73095703125
2019-11-13,16096.7548828125,38190.78125,29729.119140625,13051.697265625,6730.63427734375,7886.59521484375,11094.4794921875,15786.40625,10034.380859375,23612.10546875,42123.22265625,6970.30078125,45604.3671875,12852.1484375,17419.41015625,8150.8447265625,29508.09375,20869.53515625,13678.9150390625,6253.12548828125,13302.1591796875,5789.68017578125
2019-11-14,16066.875,37747.48828125,29891.0078125,12993.7255859375,6727.64404296875,8047.26123046875,11081.5146484375,15969.9677734375,9848.7265625,23455.73828125,42492.56640625,6830.49462890625,45260.73046875,12886.5029296875,17410.443359375,8169.7822265625,29375.259765625,20770.677734375,13957.0419921875,5735.52880859375,13174.6484375,5799.66064453125
2019-11-15,16225.251953125,37551.23046875,29162.5234375,13157.646484375,6709.70361328125,7991.37744140625,10947.8828125,16074.7177734375,9608.1728515625,23525.458984375,42192.81640625,6915.37744140625,45318.99609375,12990.2822265625,17427.376953125,8172.771484375,28414.4609375,21243.98828125,14039.255859375,5583.6474609375,13046.138671875,5789.68017578125
2019-11-18,15989.1806640625,37676.21484375,29122.548828125,12861.7890625,6713.6904296875,7973.4150390625,11116.41796875,16159.5166015625,9580.224609375,23199.765625,43192.4375,6900.39794921875,46452.66796875,13153.46484375,17296.875,8106.99072265625,28141.80078125,21050.271484375,14118.845703125,5468.73681640625,12848.892578125,5753.75
2019-11-19,16275.056640625,38446.6015625,29133.54296875,13029.7080078125,6832.296875,8026.3056640625,11288.9443359375,16380.990234375,9622.146484375,23780.431640625,44952.53125,7031.2158203125,47145.453125,13219.3115234375,17690.384765625,8236.5595703125,28464.3984375,21054.265625,14081.236328125,5258.90087890625,12977.3994140625,5861.53955078125
2019-11-20,16463.31640625,38010.13671875,29141.53515625,13461.5,6727.64404296875,8168.01025390625,11457.48046875,16456.810546875,9640.11328125,24207.71484375,44452.21484375,7173.0185546875,46523.32421875,14028.07421875,17839.828125,8380.0830078125,28270.642578125,20985.365234375,14060.24609375,5168.970703125,13099.93359375,5906.45166015625
2019-11-21,15790.95703125,37078.640625,28600.9140625,12868.7861328125,6613.02490234375,8017.32373046875,11245.0654296875,18307.400390625,9431.4990234375,23584.22265625,44132.27734375,6973.29638671875,46318.703125,13992.2861328125,17498.11328125,8138.884765625,27663.400390625,20626.88671875,13889.697265625,4631.3896484375,12870.80859375,5846.568359375
2019-11-22,15917.462890625,37990.61328125,28202.193359375,12894.7734375,6546.2470703125,7751.8759765625,11200.1884765625,17931.298828125,9415.529296875,23641.98828125,44655.1796875,6868.4423828125,46460.92578125,13992.2861328125,17437.341796875,8104.998046875,28226.6953125,20385.240234375,13779.4951171875,4796.26171875,13016.251953125,5821.6171875
2019-11-25,15380.5703125,38483.71484375,27621.6015625,12292.064453125,6421.66162109375,7744.89111328125,11146.3359375,18031.060546875,9342.6650390625,22660.93359375,44592.19140625,6908.38720703125,47032.58984375,13831.2509765625,16960.140625,7868.78466796875,28137.806640625,20616.904296875,14073.36328125,4637.384765625,12851.880859375,5789.68017578125
2019-11-26,14891.4921875,38285.49609375,26746.216796875,11896.255859375,6204.3828125,7411.583984375,11525.29296875,17743.7421875,9131.0576171875,21961.7421875,43542.37890625,6590.82861328125,46454.50390625,13695.9814453125,16448.06640625,7703.33544921875,28074.884765625,20073.6953125,13907.1884765625,4591.4208984375,12651.64453125,5663.92626953125
2019-11-27,14975.1650390625,38313.80859375,27112.955078125,11922.2431640625,6242.25634765625,7514.36962890625,11189.2177734375,17472.392578125,9321.7041015625,21962.740234375,42992.47265625,6718.650390625,46192.07421875,13885.6455078125,16601.4921875,7805.99365234375,27965.0234375,20381.24609375,13731.392578125,4599.13134765625,12333.1533203125,5389.46240234375
2019-11-28,14686.2978515625,37973.0390625,27326.806640625,11729.3349609375,6173.48583984375,7683.01904296875,11194.205078125,17333.72265625,9159.005859375,21732.662109375,42345.19140625,6811.521484375,46269.609375,13781.1494140625,16453.048828125,7605.66162109375,27222.951171875,20311.349609375,13463.759765625,4510.1865234375,12009.2783203125,5206.81982421875
2019-11-29,14668.37109375,37634.22265625,27387.771484375,11800.3017578125,6241.2607421875,7679.02685546875,11229.107421875,17458.421875,9219.8935546875,21812.341796875,41890.265625,6778.5673828125,45892.9453125,13756.099609375,16511.828125,7615.6279296875,26367.021484375,20561.984375,13572.212890625,4686.0771484375,12070.06640625,5207.81787109375
2019-12-02,14507.0048828125,37709.40625,27420.7421875,11197.5927734375,6189.43310546875,7758.86083984375,11269.99609375,17262.892578125,8629.98828125,21339.244140625,40932.4375,6657.73486328125,44619.328125,13652.3212890625,16335.4912109375,7552.83642578125,26012.46484375,20231.46875,13250.3544921875,4490.19921875,11467.162109375,5029.16650390625
2019-12-03,14415.3642578125,37445.76953125,29393.357421875,10906.7333984375,6139.59716796875,8232.8740234375,12220.380859375,18264.505859375,8584.0732421875,21304.384765625,40412.92578125,6700.67578125,44229.34765625,13501.3037109375,16104.361328125,7565.79345703125,25612.962890625,20255.431640625,13342.189453125,4313.3095703125,11254.8994140625,4953.3154296875
2019-12-04,14601.630859375,38047.25,28603.9140625,11346.5205078125,6168.501953125,8462.3974609375,12216.392578125,18261.51171875,8665.919921875,21545.4140625,41292.76953125,6702.03759765625,44748.70703125,13695.265625,16296.63671875,7674.431640625,26366.0234375,20219.63671875,13505.7431640625,4387.263671875,11402.3857421875,4949.3232421875
2019-12-05,14421.33984375,37880.28125,28814.763671875,11533.4296875,6136.60791015625,8727.8447265625,12685.103515625,17917.33203125,8589.0634765625,21339.244140625,40728.265625,6603.16943359375,44365.609375,13636.576171875,16136.2421875,7663.46826171875,26419.955078125,19955.953125,13261.724609375,4339.29345703125,11259.8818359375,4849.5185546875
2019-12-06,14705.224609375,38916.26171875,27680.560546875,11386.501953125,6213.35302734375,8648.0126953125,12455.734375,18106.87890625,8615.0146484375,21522.501953125,41094.609375,6666.0859375,44301.37890625,13735.34375,16414.19140625,7775.09619140625,26017.4609375,20002.8984375,13513.6123046875,4323.3037109375,11410.3583984375,4933.35498046875
2019-12-09,14549.833984375,39051.01171875,27547.654296875,11249.56640625,6200.39599609375,8486.34765625,12665.1591796875,18132.81640625,8590.0615234375,21489.638671875,41038.4140625,6679.06787109375,44491.78125,13722.462890625,16196.015625,7734.23193359375,26276.13671875,19944.96484375,13287.0908203125,4261.34228515625,11445.23828125,4840.53662109375
2019-12-10,14413.37109375,39691.5390625,28817.76171875,11254.5654296875,6096.740234375,8706.890625,13102.9541015625,17757.7109375,8572.095703125,21120.12109375,40592.88671875,6497.31103515625,44549.12890625,13645.1640625,16058.533203125,7645.5283203125,27169.01953125,19742.208984375,12742.20703125,4024.48974609375,11363.521484375,4786.64111328125
2019-12-11,14605.615234375,39842.89453125,29872.017578125,11375.5068359375,6171.4921875,8768.759765625,13861.8662109375,17615.138671875,8645.9580078125,21244.623046875,40992.82421875,6656.09912109375,44370.65625,13703.853515625,16224.90625,7564.796875,27059.158203125,19795.146484375,12831.416015625,4054.47119140625,11310.70703125,4823.56884765625
2019-12-12,14483.0966796875,40106.5234375,30096.86328125,11489.4521484375,6179.46630859375,8952.3798828125,13861.8662109375,17793.74609375,8652.943359375,21179.880859375,41492.734375,6474.341796875,44893.23046875,13723.89453125,16181.0732421875,7550.84423828125,26641.677734375,19558.4296875,12813.048828125,4107.43798828125,11220.0205078125,4790.6328125
2019-12-13,15228.1689453125,40790.01953125,28480.001953125,12194.1123046875,6388.77001953125,8659.986328125,13861.8662109375,18303.623046875,8716.8271484375,21603.18359375,42712.51953125,6618.14990234375,46063.16015625,14025.2119140625,16886.416015625,7862.8046875,27324.826171875,19978.923828125,13154.1494140625,4056.469970703125,11609.6669921875,4823.56884765625
2019-12-17,14888.5048828125,40344.76953125,28094.271484375,12058.177734375,6418.671875,8656.994140625,14417.337890625,19256.515625,8678.896484375,21686.845703125,44111.87890625,6572.2109375,47328.05859375,14106.8017578125,16922.28515625,7905.662109375,30519.826171875,20208.646484375,13259.103515625,3900.567138671875,11678.4287109375,4874.4697265625
2019-12-18,15299.88671875,39642.7265625,27910.396484375,12473.9765625,6526.3134765625,8512.2939453125,14659.671875,18979.1328125,8797.67578125,22011.537109375,45229.28125,6719.01513671875,47714.82421875,14408.1201171875,17209.205078125,8142.87158203125,32456.40625,20586.19140625,13430.5263671875,3923.552734375,11895.6728515625,4901.41650390625
2019-12-19,15101.66796875,39609.5234375,28827.755859375,12337.0419921875,6437.607421875,8652.0029296875,13948.626953125,18910.287109375,8671.9091796875,21980.666015625,45747.984375,6619.14892578125,47393.20703125,14052.408203125,17056.77734375,8079.083984375,31556.53125,20340.48828125,13776.873046875,3727.675048828125,11748.1845703125,4940.34033203125
2019-12-20,14898.46484375,38933.84765625,28850.73828125,12254.0830078125,6367.83984375,8792.708984375,13971.5654296875,18612.9375,8549.1376953125,21638.04296875,46960.37890625,6490.32080078125,47780.89453125,13852.72265625,16830.625,8024.26611328125,31171.013671875,20128.7421875,13490.0,3658.718017578125,11602.6904296875,4861.4951171875
2019-12-23,14887.5087890625,38617.47265625,28685.853515625,12167.1240234375,6339.9326171875,8633.04296875,13402.1318359375,18624.9140625,8504.2216796875,21513.54296875,46450.8671875,6388.45703125,48035.98046875,13897.8115234375,16903.3515625,8022.27294921875,30911.3359375,19813.125,13399.0400390625,3732.671875,11655.5068359375,4866.48486328125
2019-12-24,14889.5,38957.26953125,30178.8046875,12019.1962890625,6320.99560546875,9056.1630859375,14194.951171875,18396.41796875,8404.40625,21511.55078125,46511.85546875,6344.51611328125,47921.28515625,13828.388671875,16761.88671875,8021.27587890625,30861.40234375,19733.220703125,13274.845703125,3597.756103515625,11659.494140625,4882.45361328125
2019-12-27,14862.6083984375,39127.171875,30855.328125,12151.1328125,6322.98828125,9291.6728515625,14323.595703125,18543.091796875,8403.4072265625,21488.642578125,46322.09375,6377.4716796875,48330.98828125,13941.47265625,16866.494140625,7994.3662109375,31250.9140625,19666.302734375,13431.3994140625,3429.86083984375,11643.5478515625,4900.4189453125
2019-12-30,15120.591796875,39251.17578125,31166.111328125,12415.005859375,6377.80615234375,9363.5244140625,14482.16015625,18584.0,8341.5224609375,21751.5859375,46671.83203125,6480.33447265625,48666.83203125,14048.1142578125,17049.80078125,8063.13671875,30986.244140625,19998.8984375,13550.3486328125,3520.803955078125,11674.4423828125,4969.28369140625
2019-12-31,14871.5703125,38943.60546875,31627.791015625,12057.177734375,6259.201171875,9567.1015625,14312.626953125,18209.828125,8233.72265625,21344.22265625,45807.78125,6380.46826171875,48357.140625,13956.501953125,16768.86328125,7883.7353515625,30310.091796875,19727.2265625,13077.38671875,3479.82958984375,11490.0810546875,4850.51708984375
2020-01-02,15010.02734375,39660.296875,31750.701171875,12241.0888671875,6304.05126953125,9380.4873046875,14290.685546875,18439.322265625,8349.5078125,21663.9375,46741.8203125,6377.4716796875,49022.40234375,13960.0791015625,16816.67578125,7929.58251953125,30347.04296875,19755.1953125,13097.5078125,3531.797119140625,11561.8310546875,4939.34228515625
2020-01-03,14902.4501953125,39602.6875,33586.4140625,12254.0830078125,6210.36279296875,9596.0400390625,14802.279296875,18209.828125,8107.9560546875,21488.642578125,47071.76171875,6338.5234375,48957.7109375,13932.166015625,16661.265625,7942.53857421875,31161.025390625,19541.451171875,12900.677734375,3369.898193359375,11544.892578125,4930.359375
2020-01-06,14479.11328125,39233.6015625,33472.484375,11845.2802734375,5985.11181640625,9666.892578125,14579.8896484375,17848.630859375,8024.11181640625,21070.326171875,46867.79296875,6148.77783203125,48861.8203125,13688.1064453125,16277.70703125,7714.29931640625,31795.232421875,19112.966796875,12606.7451171875,3190.01025390625,11368.505859375,4778.65625
2020-01-07,14102.591796875,39119.36328125,32197.38671875,11809.298828125,6019.99560546875,9422.4013671875,14460.2197265625,17983.328125,8025.109375,21213.751953125,47153.74609375,6236.6591796875,49568.35546875,13716.7353515625,16290.6591796875,7757.15673828125,31495.607421875,19203.857421875,12695.974609375,3141.041015625,11470.150390625,4795.6240234375
2020-01-08,14239.056640625,39174.0390625,31612.80078125,11877.2646484375,6016.00927734375,9325.6015625,15248.052734375,18111.044921875,7946.25634765625,20898.015625,46491.86328125,6246.646484375,49409.15234375,13704.5693359375,16374.3427734375,7692.37255859375,31103.09765625,19151.919921875,12731.841796875,3086.0751953125,11460.185546875,4872.4736328125
2020-01-09,14381.49609375,38835.23046875,30653.474609375,11920.2451171875,6045.90966796875,8922.44140625,14989.7646484375,18370.46875,7931.28369140625,21015.544921875,46815.6015625,6227.671875,50150.11328125,13786.1591796875,16357.412109375,7746.19287109375,30258.15625,19250.80078125,13066.890625,2987.136962890625,11561.8310546875,4787.638671875
2020-01-10,14283.880859375,39250.19921875,30867.322265625,12044.1845703125,6000.06103515625,8813.6669921875,14873.0849609375,18366.484375,8351.50390625,21054.38671875,47501.68359375,6210.69482421875,51671.03125,13796.8974609375,16425.15234375,7846.857421875,30961.275390625,19246.806640625,13168.3671875,3273.9580078125,11669.458984375,4786.64111328125
2020-01-13,14036.8505859375,39758.91796875,30765.396484375,12019.1962890625,5912.353515625,8814.6669921875,14711.52734375,18409.388671875,8244.703125,20937.853515625,47772.23828125,6197.7119140625,52142.203125,13660.1953125,16320.5478515625,7728.2529296875,30811.46484375,19161.908203125,13114.12890625,3497.818359375,11709.3203125,4810.59423828125
2020-01-14,14358.5869140625,39723.76953125,29530.265625,12258.08203125,6028.96533203125,8715.8701171875,14437.283203125,18751.6328125,8280.63671875,21350.201171875,48516.69921875,6351.5068359375,52130.73828125,13813.3583984375,16741.958984375,7862.8046875,30062.3984375,19607.373046875,13334.578125,3457.84326171875,11837.8740234375,5209.81396484375
2020-01-15,14278.8994140625,39344.91015625,29661.169921875,12718.857421875,6042.91943359375,8757.7822265625,14502.10546875,18972.146484375,8304.5908203125,21410.953125,48991.421875,6562.224609375,51855.46875,13903.537109375,16787.78515625,7824.9306640625,29038.6796875,19947.958984375,13582.1474609375,3458.842529296875,11910.623046875,5131.96630859375
2020-01-16,14372.53125,40095.7734375,29606.2109375,12814.8115234375,6037.93603515625,8884.5185546875,14952.8642578125,19197.64453125,8411.3935546875,21277.494140625,49001.421875,6537.2578125,51889.875,13723.1787109375,16781.8046875,7745.1962890625,27892.11328125,19796.142578125,13630.2607421875,3646.725341796875,12067.076171875,5051.1240234375
2020-01-17,13895.4052734375,41416.88671875,29862.025390625,12725.85546875,5982.12109375,8920.4443359375,15418.5830078125,18831.455078125,8384.4423828125,20670.927734375,50201.41015625,6678.0703125,52539.5234375,13607.9482421875,16381.318359375,7729.24951171875,27271.892578125,19933.98046875,13603.1396484375,3662.715576171875,12149.7900390625,4932.35546875
2020-01-20,13891.421875,41526.23828125,30477.595703125,12670.8818359375,5955.21142578125,9277.701171875,15813.49609375,18534.11328125,8336.5322265625,20458.779296875,50391.1796875,6730.9990234375,52990.9765625,13571.4453125,16338.4794921875,7714.29931640625,27280.880859375,19939.97265625,13383.5673828125,3462.84033203125,12055.1201171875,4892.43408203125
2020-01-21,14013.94140625,40741.203125,29581.228515625,12565.931640625,5992.087890625,9080.11328125,14423.322265625,18511.166015625,8266.66015625,20457.78515625,49404.55078125,6641.11962890625,52219.28125,13527.787109375,16408.21875,7739.21630859375,27182.001953125,20151.71484375,13244.4736328125,3484.826416015625,12025.2216796875,4815.5849609375
2020-01-22,14034.859375,40433.625,29378.369140625,12441.9931640625,6084.78076171875,9088.0966796875,14503.1025390625,18409.388671875,8306.587890625,20168.947265625,49718.296875,6652.1044921875,50463.47265625,13499.15625,16344.45703125,7674.431640625,26670.640625,20462.341796875,13137.75,3573.77099609375,12006.2880859375,4712.7861328125
2020-01-23,13910.3486328125,39196.5,29472.302734375,12269.076171875,6018.99853515625,9145.9775390625,13953.61328125,18083.107421875,8214.7568359375,20189.865234375,48591.49609375,6542.25146484375,49738.5703125,13527.0703125,16169.1142578125,7599.68115234375,25966.521484375,19990.912109375,12758.9609375,3417.8681640625,11940.5146484375,4586.03466796875
2020-01-24,13962.1435546875,39473.8046875,29321.41015625,12522.953125,6019.99560546875,9122.025390625,13512.826171875,18221.798828125,8232.7236328125,20269.54296875,49333.1640625,6645.11376953125,50031.74609375,13569.296875,16293.6484375,7661.4755859375,26416.958984375,20378.443359375,13035.396484375,3222.98974609375,12038.177734375,4755.701171875
2020-01-27,13646.3837890625,37971.08984375,30680.455078125,12369.0283203125,5925.31005859375,9347.5576171875,13032.1494140625,17729.88671875,8073.02099609375,19872.140625,47540.875,6606.166015625,48012.125,13330.2470703125,15905.1123046875,7499.01611328125,25431.193359375,19953.953125,12685.4755859375,3202.0029296875,11868.763671875,4605.994140625
2020-01-28,13745.994140625,38027.72265625,29594.21875,11917.2451171875,5900.392578125,9015.2470703125,13427.0625,17546.294921875,8084.99853515625,19858.193359375,47527.07421875,6544.248046875,48305.296875,13096.2080078125,15930.0185546875,7461.14306640625,25438.18359375,19456.552734375,12553.3828125,3230.984619140625,11709.3203125,4546.11181640625
2020-01-29,13845.6005859375,38133.17578125,28715.83203125,12023.193359375,5927.3037109375,8872.5439453125,13864.8583984375,17607.158203125,8155.8671875,20049.42578125,49027.21875,6587.19140625,49682.140625,13290.884765625,16060.5263671875,7585.7275390625,25936.55859375,19604.375,12629.4892578125,3278.954833984375,11894.67578125,4548.107421875
2020-01-30,13930.26953125,38253.2734375,29731.119140625,11995.2080078125,5933.2841796875,9508.220703125,14394.4013671875,17527.333984375,8243.705078125,20144.046875,49190.3828125,6624.1416015625,49641.765625,13280.1474609375,16101.3720703125,7578.7509765625,25617.958984375,19418.599609375,12812.322265625,3258.96728515625,11803.990234375,4546.11181640625
2020-01-31,13690.2138671875,38141.96484375,30356.685546875,11692.3544921875,5760.8564453125,9758.7021484375,14111.1796875,16974.552734375,8064.03759765625,19492.666015625,49205.78125,6486.32666015625,49568.81640625,13061.8544921875,15688.92578125,7367.45458984375,23887.123046875,19148.92578125,12054.7470703125,3223.989013671875,11684.40625,4429.33935546875
2020-02-03,13706.150390625,37741.625,29685.15234375,11684.3583984375,5743.9130859375,9650.92578125,14111.1796875,17040.412109375,8073.02099609375,19496.650390625,49902.86328125,6468.35009765625,49785.37109375,13026.0673828125,15777.5927734375,7373.4345703125,23420.70703125,19061.03125,11952.39453125,3339.916748046875,11712.3095703125,4422.35400390625
2020-02-04,14108.568359375,38703.41015625,28973.654296875,11801.2998046875,5843.58154296875,9290.67578125,15095.474609375,16990.517578125,8101.96728515625,19816.3671875,51755.9375,6608.1630859375,51437.9609375,13357.4443359375,16137.2373046875,7398.3515625,23470.64453125,19276.771484375,12084.48828125,3292.946044921875,11591.7294921875,4470.259765625
